YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,imp_rec,LNGTH,WGT,lngth_imp,wgt_imp,month,strat_id,psu_id,common,wp_size,l_in_bin,l_cm_bin,VAR_ID,ARX_METHOD,ALT_FLAG,date_published
2021,12,7,5,1581320210113002,6,1,wd,8835440600,,,,0,0,01,2021011277wdS:8AM-8PM,2021112771581320210113,KINGFISH GENUS,4149.223371,,,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1581320210130008,6,1,we,8835440600,,,,0,0,01,2021011277weS:8AM-8PM,2021112771581320210130,KINGFISH GENUS,6089.379522,,,2021011277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1581420210218001,6,1,wd,8835440600,,,,0,0,02,2021021277wdS:8AM-8PM,2021112771581420210218,KINGFISH GENUS,22292.60647,,,2021021277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210211002,6,1,wd,8835440600,,,,0,0,02,2021021277wdS:8AM-8PM,2021112771586020210211,KINGFISH GENUS,131845.8583,,,2021021277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210221010,6,1,we,8835440600,,,,0,0,02,2021021277weS:8AM-8PM,2021112771586020210221,KINGFISH GENUS,5737.873664,,,2021021277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210221011,6,1,we,8835440600,,,,0,0,02,2021021277weS:8AM-8PM,2021112771586020210221,KINGFISH GENUS,5737.873664,,,2021021277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586620210116003,6,1,we,8835440600,,,,0,0,01,2021011277weS:8AM-8PM,2021112771586620210116,KINGFISH GENUS,2297.348749,,,2021011277weS:8AM-8PM,,0,4/26/23
2021,37,7,1,1785820210227018,6,1,we,8835440600,,,,0,0,02,2021023737weS:8AM-8PM,2021137371785820210227,KINGFISH GENUS,842.5715527,,,2021023737weS:8AM-8PM,,0,4/26/23
2021,37,7,1,1785820210227019,6,1,we,8835440600,,,,0,0,02,2021023737weS:8AM-8PM,2021137371785820210227,KINGFISH GENUS,421.2857764,,,2021023737weS:8AM-8PM,,0,4/26/23
2021,12,3,3,1548820210115005,7,1,we,8835440600,,,,0,0,01,2021011213weS:8AM-8PM,2021112131548820210115,KINGFISH GENUS,9373.164651,,,2021011213weS:8AM-8PM,,0,4/26/23
2021,12,3,3,1548820210115007,7,1,we,8835440600,,,,0,0,01,2021011213weS:8AM-8PM,2021112131548820210115,KINGFISH GENUS,3905.485271,,,2021011213weS:8AM-8PM,,0,4/26/23
2021,12,3,3,1585920210103024,7,1,we,8835440600,,,,0,0,01,2021011213weS:8AM-8PM,2021112131585920210103,KINGFISH GENUS,23958.46813,,,2021011213weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1564020210102009,7,1,we,8835440600,,,,0,0,01,2021011237weS:8AM-8PM,2021112371564020210102,KINGFISH GENUS,79675.50583,,,2021011237weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1578420210112007,7,1,wd,8835440600,,,,0,0,01,2021011237wdS:8AM-8PM,2021112371578420210112,KINGFISH GENUS,18685.01613,,,2021011237wdS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546420210126007,7,1,wd,8835430506,,298,0.6,0,0,01,2021011235wdS:8AM-8PM,2021112351546420210126,KNOBBED PORGY,36.8043031,11,29,2021011235wdS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546420210226009,7,1,we,8835430506,,284,0.54,0,0,02,2021021235weS:8AM-8PM,2021112351546420210226,KNOBBED PORGY,252.3029188,11,28,2021021235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546420210226009,7,1,we,8835430506,,279,0.5,0,0,02,2021021235weS:8AM-8PM,2021112351546420210226,KNOBBED PORGY,252.3029188,10,27,2021021235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210130013,7,1,we,8835430506,,293,0.6,0,0,01,2021011235weS:8AM-8PM,2021112351583520210130,KNOBBED PORGY,94.91857597,11,29,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210130022,7,1,we,8835430506,,270,0.48,0,0,01,2021011235weS:8AM-8PM,2021112351583520210130,KNOBBED PORGY,95.24733201,10,27,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210130022,7,1,we,8835430506,,224,0.26,0,0,01,2021011235weS:8AM-8PM,2021112351583520210130,KNOBBED PORGY,95.24733201,8,22,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210130022,7,1,we,8835430506,,210,0.24,0,0,01,2021011235weS:8AM-8PM,2021112351583520210130,KNOBBED PORGY,95.24733201,8,21,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210130022,7,1,we,8835430506,,204,0.2,0,0,01,2021011235weS:8AM-8PM,2021112351583520210130,KNOBBED PORGY,95.24733201,8,20,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210130022,7,1,we,8835430506,,284,0.62,0,0,01,2021011235weS:8AM-8PM,2021112351583520210130,KNOBBED PORGY,95.24733201,11,28,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210130022,7,1,we,8835430506,,288,0.6,0,0,01,2021011235weS:8AM-8PM,2021112351583520210130,KNOBBED PORGY,95.24733201,11,28,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210130022,7,1,we,8835430506,,283,0.52,0,0,01,2021011235weS:8AM-8PM,2021112351583520210130,KNOBBED PORGY,95.24733201,11,28,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1583520210213001,7,1,we,8835430506,,279,0.52,0,0,02,2021021235weS:8AM-8PM,2021112351583520210213,KNOBBED PORGY,142.1574347,10,27,2021021235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1585520210103001,7,1,we,8835430506,,284,0.54,1,1,01,2021011215weS:8AM-8PM,2021112151585520210103,KNOBBED PORGY,83.65470133,11,28,2021011215weS:8AM-8PM,,0,4/26/23
2021,12,5,3,1585720210208006,7,1,wd,8835430506,,290,0.64,0,0,02,2021021235wdS:8AM-8PM,2021112351585720210208,KNOBBED PORGY,699.4300853,11,29,2021021235wdS:8AM-8PM,,0,4/26/23
2021,12,5,3,1585720210208006,7,1,wd,8835430506,,235,0.34,0,0,02,2021021235wdS:8AM-8PM,2021112351585720210208,KNOBBED PORGY,699.4300853,9,23,2021021235wdS:8AM-8PM,,0,4/26/23
2021,12,5,4,1585720210228001,7,1,we,8835430506,,284,0.64,0,0,02,2021021235weS:8AM-8PM,2021112351585720210228,KNOBBED PORGY,115.837041,11,28,2021021235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1585720210228001,7,1,we,8835430506,,296,0.66,0,0,02,2021021235weS:8AM-8PM,2021112351585720210228,KNOBBED PORGY,115.837041,11,29,2021021235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1585720210228001,7,1,we,8835430506,,303,0.68,0,0,02,2021021235weS:8AM-8PM,2021112351585720210228,KNOBBED PORGY,115.837041,11,30,2021021235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1586720210213003,7,1,we,8835430506,,284,0.62,1,1,02,2021021285weS:8AM-8PM,2021112851586720210213,KNOBBED PORGY,24.52576126,11,28,2021021285weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1586720210213003,7,1,we,8835430506,,303,0.68,1,1,02,2021021285weS:8AM-8PM,2021112851586720210213,KNOBBED PORGY,24.52576126,11,30,2021021285weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1586720210213003,7,1,we,8835430506,,204,0.2,1,1,02,2021021285weS:8AM-8PM,2021112851586720210213,KNOBBED PORGY,24.52576126,8,20,2021021285weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1563120210111004,7,1,wd,8835430506,,233,0.34,0,0,01,2021011287wdS:8AM-8PM,2021112871563120210111,KNOBBED PORGY,1456.976056,9,23,2021011287wdS:8AM-8PM,,0,4/26/23
2021,12,7,4,1582920210124024,7,1,we,8835430506,,237,0.36,0,0,01,2021011287weS:8AM-8PM,2021112871582920210124,KNOBBED PORGY,358.9467682,9,23,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210115007,7,1,we,8835430506,,262,0.48,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,KNOBBED PORGY,1163.485783,10,26,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210115007,7,1,we,8835430506,,260,0.46,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,KNOBBED PORGY,1163.485783,10,26,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,3,5,1586820210103004,6,1,we,8738010101,,295,0.34,1,1,01,2021011263weS:8AM-8PM,2021112631586820210103,LADYFISH,5357.759608,11,29,2021011263weS:8AM-8PM,,0,4/26/23
2021,12,5,5,1579320210228008,6,1,we,8738010101,,277,0.2,1,1,02,2021021255weS:8AM-8PM,2021112551579320210228,LADYFISH,256.7353287,10,27,2021021255weS:8AM-8PM,,0,4/26/23
2021,12,5,1,1586620210206003,6,1,we,8738010101,,342,0.32,1,1,02,2021021265weS:8AM-8PM,2021112651586620210206,LADYFISH,22.88733078,13,34,2021021265weS:8AM-8PM,,0,4/26/23
2021,12,5,1,1586620210206003,6,1,we,8738010101,,299,0.32,1,1,02,2021021265weS:8AM-8PM,2021112651586620210206,LADYFISH,22.88733078,11,29,2021021265weS:8AM-8PM,,0,4/26/23
2021,12,3,3,1565420210107010,7,1,wd,8738010101,,510,0.98,0,0,01,2021011223wdS:8AM-8PM,2021112231565420210107,LADYFISH,7574.338947,20,51,2021011223wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1565420210121001,7,1,wd,8738010101,,407,0.52,0,0,01,2021011227wdS:8AM-8PM,2021112271565420210121,LADYFISH,919.7122479,16,40,2021011227wdS:8AM-8PM,,0,4/26/23
2021,12,7,4,1572020210109002,7,1,we,8738010101,,407,0.52,1,1,01,2021011287weS:8AM-8PM,2021112871572020210109,LADYFISH,6747.139425,16,40,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1578420210221002,7,1,we,8738010101,,500,0.85,1,1,02,2021021237weS:8AM-8PM,2021112371578420210221,LADYFISH,1421.574846,19,50,2021021237weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1578420210221002,7,1,we,8738010101,,500,0.85,1,1,02,2021021237weS:8AM-8PM,2021112371578420210221,LADYFISH,1421.574846,19,50,2021021237weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1578420210221002,7,1,we,8738010101,,407,0.52,1,1,02,2021021237weS:8AM-8PM,2021112371578420210221,LADYFISH,1421.574846,16,40,2021021237weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1578420210221002,7,1,we,8738010101,,310,0.2,1,1,02,2021021237weS:8AM-8PM,2021112371578420210221,LADYFISH,1421.574846,12,31,2021021237weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1578420210221002,7,1,we,8738010101,,310,0.2,1,1,02,2021021237weS:8AM-8PM,2021112371578420210221,LADYFISH,1421.574846,12,31,2021021237weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1583520210124003,7,1,we,8738010101,,417,0.6,1,1,01,2021011237weS:8AM-8PM,2021112371583520210124,LADYFISH,1069.943774,16,41,2021011237weS:8AM-8PM,,0,4/26/23
2021,12,5,2,1562720210224001,6,1,wd,8835360112,,229,0.2,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,LANE SNAPPER,379.7277357,9,22,2021021265wdS:8AM-8PM,,0,4/26/23
2021,12,5,1,1583820210130001,6,1,we,8835360112,,290,0.4,0,0,01,2021011265weS:8AM-8PM,2021112651583820210130,LANE SNAPPER,49.00835565,11,29,2021011265weS:8AM-8PM,,0,4/26/23
2021,12,5,1,1583820210130001,6,1,we,8835360112,,245,0.22,0,0,01,2021011265weS:8AM-8PM,2021112651583820210130,LANE SNAPPER,49.00835565,9,24,2021011265weS:8AM-8PM,,0,4/26/23
2021,12,5,1,1583820210130001,6,1,we,8835360112,,281,0.4,0,0,01,2021011265weS:8AM-8PM,2021112651583820210130,LANE SNAPPER,49.00835565,11,28,2021011265weS:8AM-8PM,,0,4/26/23
2021,12,5,1,1583820210130001,6,1,we,8835360112,,252,0.26,0,0,01,2021011265weS:8AM-8PM,2021112651583820210130,LANE SNAPPER,49.00835565,9,25,2021011265weS:8AM-8PM,,0,4/26/23
2021,12,5,2,1586620210206004,6,1,we,8835360112,,245,0.22,1,1,02,2021021265weS:8AM-8PM,2021112651586620210206,LANE SNAPPER,27.57561208,9,24,2021021265weS:8AM-8PM,,0,4/26/23
2021,12,5,2,1586620210206004,6,1,we,8835360112,,252,0.26,1,1,02,2021021265weS:8AM-8PM,2021112651586620210206,LANE SNAPPER,27.57561208,9,25,2021021265weS:8AM-8PM,,0,4/26/23
2021,12,5,2,1586620210206004,6,1,we,8835360112,,290,0.4,1,1,02,2021021265weS:8AM-8PM,2021112651586620210206,LANE SNAPPER,27.57561208,11,29,2021021265weS:8AM-8PM,,0,4/26/23
2021,12,5,2,1586620210206009,6,1,we,8835360112,,324,0.46,0,0,02,2021021265weS:8AM-8PM,2021112651586620210206,LANE SNAPPER,27.57561208,12,32,2021021265weS:8AM-8PM,,0,4/26/23
2021,12,5,1,1586820210207004,6,1,we,8835360112,,235,0.24,0,0,02,2021021255weS:8AM-8PM,2021112551586820210207,LANE SNAPPER,135.013065,9,23,2021021255weS:8AM-8PM,,0,4/26/23
2021,12,5,1,1586820210207004,6,1,we,8835360112,,213,0.16,0,0,02,2021021255weS:8AM-8PM,2021112551586820210207,LANE SNAPPER,135.013065,8,21,2021021255weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1554220210127002,6,1,wd,8835360112,,230,0.2,1,1,01,2021011267wdS:8AM-8PM,2021112671554220210127,LANE SNAPPER,11007.63241,9,23,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,1,1554220210127002,6,1,wd,8835360112,,220,0.18,1,1,01,2021011267wdS:8AM-8PM,2021112671554220210127,LANE SNAPPER,11007.63241,8,22,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,1,1562720210118001,6,1,we,8835360112,,220,0.18,0,0,01,2021011267weS:8AM-8PM,2021112671562720210118,LANE SNAPPER,589.033873,8,22,2021011267weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1562720210118001,6,1,we,8835360112,,230,0.2,0,0,01,2021011267weS:8AM-8PM,2021112671562720210118,LANE SNAPPER,589.033873,9,23,2021011267weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1562720210118001,6,1,we,8835360112,,255,0.36,1,1,01,2021011267weS:8AM-8PM,2021112671562720210118,LANE SNAPPER,589.033873,10,25,2021011267weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1562720210118001,6,1,we,8835360112,,250,0.26,0,0,01,2021011267weS:8AM-8PM,2021112671562720210118,LANE SNAPPER,589.033873,9,25,2021011267weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1562720210118001,6,1,we,8835360112,,251,0.32,1,1,01,2021011267weS:8AM-8PM,2021112671562720210118,LANE SNAPPER,589.033873,9,25,2021011267weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1562720210118001,6,1,we,8835360112,,263,0.34,1,1,01,2021011267weS:8AM-8PM,2021112671562720210118,LANE SNAPPER,589.033873,10,26,2021011267weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1563620210122009,6,1,we,8835360112,,251,0.32,0,0,01,2021011267weS:8AM-8PM,2021112671563620210122,LANE SNAPPER,1282.388117,9,25,2021011267weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1563620210122009,6,1,we,8835360112,,255,0.36,0,0,01,2021011267weS:8AM-8PM,2021112671563620210122,LANE SNAPPER,1282.388117,10,25,2021011267weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1583820210112001,6,1,wd,8835360112,,235,0.2,1,1,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,5184.983828,9,23,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,1,1583820210112001,6,1,wd,8835360112,,263,0.34,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,5184.983828,10,26,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,1,1583820210112001,6,1,wd,8835360112,,259,0.28,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,5184.983828,10,25,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,262,0.3,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,26,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,235,0.2,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,9,23,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,252,0.28,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,9,25,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,279,0.34,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,27,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,270,0.28,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,27,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,250,0.24,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,9,25,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,269,0.3,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,26,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,329,0.56,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,12,32,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,241,0.22,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,9,24,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,255,0.24,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,25,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,329,0.56,1,1,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,12,32,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,258,0.32,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,25,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,246,0.28,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,9,24,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,235,0.2,1,1,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,9,23,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,269,0.32,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,26,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,258,0.28,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,25,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,246,0.28,1,1,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,9,24,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1583820210112006,6,1,wd,8835360112,,255,0.24,1,1,01,2021011267wdS:8AM-8PM,2021112671583820210112,LANE SNAPPER,8490.092413,10,25,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1585820210226018,6,1,we,8835360112,,328,0.58,0,0,02,2021021267weS:8AM-8PM,2021112671585820210226,LANE SNAPPER,290.191171,12,32,2021021267weS:8AM-8PM,,0,4/26/23
2021,12,7,2,1585820210226018,6,1,we,8835360112,,243,0.3,0,0,02,2021021267weS:8AM-8PM,2021112671585820210226,LANE SNAPPER,290.191171,9,24,2021021267weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586420210223005,6,1,wd,8835360112,,250,0.24,1,1,02,2021021257wdS:8AM-8PM,2021112571586420210223,LANE SNAPPER,2839.125349,9,25,2021021257wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586420210223005,6,1,wd,8835360112,,329,0.56,1,1,02,2021021257wdS:8AM-8PM,2021112571586420210223,LANE SNAPPER,2839.125349,12,32,2021021257wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1586920210210035,6,1,wd,8835360112,,255,0.24,0,0,02,2021021267wdS:8AM-8PM,2021112671586920210210,LANE SNAPPER,1665.658327,10,25,2021021267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1586920210210035,6,1,wd,8835360112,,239,0.2,0,0,02,2021021267wdS:8AM-8PM,2021112671586920210210,LANE SNAPPER,1665.658327,9,23,2021021267wdS:8AM-8PM,,0,4/26/23
2021,12,7,2,1586920210210035,6,1,wd,8835360112,,235,0.2,0,0,02,2021021267wdS:8AM-8PM,2021112671586920210210,LANE SNAPPER,1665.658327,9,23,2021021267wdS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546420210126001,7,1,wd,8835360112,,271,0.32,0,0,01,2021011235wdS:8AM-8PM,2021112351546420210126,LANE SNAPPER,36.8043031,10,27,2021011235wdS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546420210126001,7,1,wd,8835360112,,299,0.4,0,0,01,2021011235wdS:8AM-8PM,2021112351546420210126,LANE SNAPPER,36.8043031,11,29,2021011235wdS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546420210126001,7,1,wd,8835360112,,266,0.34,0,0,01,2021011235wdS:8AM-8PM,2021112351546420210126,LANE SNAPPER,36.8043031,10,26,2021011235wdS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546420210126001,7,1,wd,8835360112,,233,0.22,0,0,01,2021011235wdS:8AM-8PM,2021112351546420210126,LANE SNAPPER,36.8043031,9,23,2021011235wdS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,310,0.51,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,12,31,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,299,0.44,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,11,29,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,324,0.57,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,12,32,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,311,0.51,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,12,31,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,307,0.46,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,12,30,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,299,0.44,1,1,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,11,29,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,299,0.4,1,1,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,11,29,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,296,0.42,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,11,29,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,281,0.41,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,11,28,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,279,0.36,1,1,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,10,27,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,279,0.36,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,10,27,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,269,0.34,1,1,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,10,26,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,269,0.34,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,10,26,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210118001,7,1,we,8835360112,,261,0.31,0,0,01,2021011235weS:8AM-8PM,2021112351546620210118,LANE SNAPPER,144.4663519,10,26,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,304,0.45,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,11,30,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,281,0.38,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,11,28,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,295,0.44,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,11,29,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,293,0.42,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,11,29,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,286,0.39,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,11,28,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,279,0.35,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,10,27,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,274,0.31,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,10,27,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,272,0.36,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,10,27,2021011235weS:8AM-8PM,,0,4/26/23
2021,12,5,4,1546620210124001,7,1,we,8835360112,,272,0.34,0,0,01,2021011235weS:8AM-8PM,2021112351546620210124,LANE SNAPPER,134.7290986,10,27,2021011235weS:8AM-8PM,,0,4/26/23
